Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Barbados,BRB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.44452681,3.457185039,3.436382218,3.219277108,2.440489947,3.202511774,3.334034497,2.672636816,1.994352277,2.33451238,1.995424089,2.118186283,1.889586351,1.978501324,1.643199303,1.586595104,,,,,,,,,,,,,,,
Brunei Darussalam,BRN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,0.966141671,1.022053167,0.965209098,1.077333434,1.198708954,1.161527571,1.122112852,1.227343527,1.410283186,1.234980121,1.024413492,1.134567236,1.093569608,1.222196519,1.127453453,0.946593335,0.706141843,0.689655172,0.635849769,0.908956973,0.733012306,0.575033258,0.655398677,0.684659216,0.862737495,1.102486219,1.203633477,1.086449483,1.017623081,0.98605513,0.733012306
Bhutan,BTN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,34.37769466,32.88294509,33.42482401,31.39581436,33.42737403,30.84498839,30.1659345,30.0140516,28.49508996,26.33325449,24.26719528,23.16665735,23.20139292,22.13682064,21.72993982,20.1999745,19.36481125,16.73711163,16.38094021,16.19035357,14.78303646,14.29555259,13.9639785,14.09121578,14.51444853,14.43686801,14.39462373,15.03361881,15.99124824,15.81602193,14.78303646
Botswana,BWA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,4.526150858,4.376895524,4.632785011,4.521192563,3.756143634,4.637720944,3.690994049,3.542705617,3.166864256,2.990765494,2.794699789,2.59029062,2.425615993,2.722386955,2.25958535,1.828380524,2.048364708,2.240732656,2.526018242,2.819081868,2.488037862,2.51091768,2.69526989,2.29859284,2.087733105,2.201069918,2.049740906,1.989850706,1.993178394,1.949304355,2.488037862
Canada,CAN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,1.919128222,1.933862871,1.963347397,1.865594807,1.876011065,1.743071599,1.810020979,1.933549132,1.659035672,1.498451622,1.407025723,1.597654579,1.375939874,1.33166399,1.605663978,1.811345744,1.894231512,1.586548077,1.869835946,1.862225893,,,,1.33166399
Central Europe and the Baltics,CEB,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,7.150890925,6.920039525,6.823147678,5.831943416,5.132808172,4.729048722,5.042767802,4.429330053,4.261410285,4.649979723,3.795821137,3.528996465,3.298979384,3.253522209,3.034347701,2.951773651,3.433790389,3.180457586,3.382573628,3.23432522,2.884986112,2.900411631,3.023802647,2.751444869,2.724048805,2.951773651
Switzerland,CHE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,2.23813012,2.025985556,1.865249324,1.699792609,1.590440456,1.474904969,1.318157343,1.301033397,1.258405306,1.157341961,1.153637572,0.993411071,0.983641906,0.910374831,0.97628619,0.861322487,0.814904074,0.801680674,0.835978026,0.753587127,0.699118482,0.697310796,0.658862374,0.692951371,0.720956248,0.64989448,0.653441084,0.655865323,0.650216782,0.654732413,0.699118482
Chile,CHL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,8.236522314,9.256215148,9.205793076,8.033661574,7.502211362,7.003034156,5.44562552,5.437201213,5.704290844,5.636934159,5.377918724,4.408927792,4.435255293,4.455067681,4.06381132,4.13388036,3.87711014,3.7105011,3.710723945,3.741181593,3.615889645,3.671206594,3.304780976,3.381868051,3.731747714,3.63888345,3.991871502,3.980158862,3.525595829,3.544254074,3.615889645
China,CHN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,26.58430812,24.03406739,21.32886138,19.3074684,19.47428273,19.59651961,19.32548555,17.89527674,17.15903476,16.06478847,14.67624166,13.98346135,13.30148771,12.34899897,12.91664817,11.6414956,10.62576053,10.24616576,10.16904785,9.636185514,9.325176941,9.177653795,9.11371387,8.942893962,8.643491396,8.387014882,8.057287535,7.463565017,7.043020253,7.111634069,9.325176941
Cote d'Ivoire,CIV,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,32.49842767,33.29394293,34.00968692,28.21520627,25.26363051,24.7276058,24.60262093,23.31943262,24.17700335,23.2029349,24.98911571,25.92645228,27.27005039,28.78085502,23.58975972,22.59324627,22.62521288,21.99480637,22.67704581,21.20021808,24.52942756,26.69084941,22.1902512,20.97862591,21.05143674,18.36220725,19.74037037,18.73748665,20.54857036,20.67122108,24.52942756
Cameroon,CMR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,23.99487034,24.25902647,26.57966518,15.16246038,16.89470688,17.8661971,17.68849565,18.18009709,17.59254742,18.32351037,16.73646394,17.4293321,16.45167769,15.90761058,15.54837008,14.08356658,13.24024055,13.17893793,13.0957245,13.65706094,14.067657,13.47965227,13.72152458,13.89889921,14.22619681,14.77247235,14.54303727,14.37221482,14.42310618,14.50766354,14.067657
"Congo, Dem. Rep.",COD,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,56.54402804,56.54398926,33.26198154,47.50000059,46.49996743,52.36616493,31.97235827,32.87090402,26.58377932,26.05383881,23.87935949,21.57938225,21.21006065,21.6022053,22.61867976,23.6746667,21.42849112,20.91707601,20.44106071,19.31666763,18.56251731,18.3703885,18.59975364,19.7026975,19.18452613,19.96523389,21.42849112
"Congo, Rep.",COG,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,12.86089239,11.31780929,11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,6.104237867,4.813146418,4.919811081,4.248150972,5.279933275,4.038534521,3.983936192,3.798774923,4.260083078,4.573735563,5.890960224,6.918016094,7.339055468,6.947801095,7.784656909,4.038534521
Colombia,COL,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.066781,17.45479816,16.79394339,14.96782924,14.83153787,14.01806597,12.76881903,12.60647115,13.23578965,13.00077152,8.305719533,8.320972677,8.510005177,8.328774165,7.910983162,7.527266702,7.186769531,6.934558676,6.68738485,6.689740696,6.324853876,6.091696108,5.582687054,5.392714954,5.446957215,5.980424808,6.606412266,6.389663553,6.285835419,6.74171968,6.324853876
Costa Rica,CRI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,15.78742116,11.99000333,11.94961417,11.88474447,12.38393245,12.83028883,12.1651406,12.56537822,12.68091797,11.15605732,9.288489347,8.412610748,8.465549305,8.879019721,8.891412836,8.662166956,8.471904593,7.956961705,7.019993743,7.091922108,6.5871781,5.838476033,5.40932984,5.043542201,5.124801704,4.956674948,5.130813556,4.987432259,4.542900608,4.243557049,6.5871781
Cyprus,CYP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,6.859176782,6.191348558,5.723677562,5.612727121,5.067521817,4.776114854,4.57821976,3.920349553,4.334543297,3.898942831,3.647264681,3.860797129,3.788259648,3.352910421,3.083316771,2.738528,2.27597244,2.02354111,2.093313391,1.988820322,2.063078498,2.151281574,2.006895095,2.041470818,1.850453361,1.874271799,2.15332917,1.840274944,1.708412431,1.735895426,2.063078498
Czech Republic,CZE,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,4.256001585,4.273374433,4.036068273,3.894754969,3.489252287,3.506962734,3.217600843,3.250528331,3.203527086,2.659586723,2.440027314,2.415394613,2.284635292,2.164955432,2.088905575,1.919927972,1.756787513,1.540596113,1.982510992,2.251185645,2.364771166,2.413452542,2.211213873,2.087047124,2.057606888,1.936356648,1.934204584,1.540596113
Germany,DEU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,1.101526044,1.005428716,0.961568117,0.975540433,0.995455529,1.042167609,1.031384647,0.975317958,0.958397265,0.994789222,1.083432296,0.900496788,0.832259436,0.951063416,0.726955701,0.737585322,0.778860195,0.838330408,0.695334317,0.803696771,0.910022424,0.847918814,0.942643214,0.904547675,0.684691591,0.69843113,0.826170449,0.6646685,0.721821951,0.803696771
Djibouti,DJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,1.194871772,1.227403863,1.14830383,1.223832756,1.372494547,1.46380442,1.271718563,
Denmark,DNK,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.287367875,3.029721984,2.791784298,2.692130741,2.60094893,2.851901647,2.792696277,2.637124679,2.144602515,1.940990842,2.151853226,2.339509415,1.781116432,1.610785803,1.622526497,1.145643591,1.165189899,1.174415576,0.857790957,0.833588856,1.20190857,1.31213399,1.65472753,1.302127587,1.382462598,0.957580201,0.961160974,1.30480036,1.03723876,1.328104617,1.20190857
Dominican Republic,DOM,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,13.42282387,12.50573113,12.01283709,10.78149619,9.994485201,9.814777592,9.193402479,9.14429904,8.991809965,7.821030718,6.718342046,6.997518613,6.805119222,6.693849847,7.02047299,7.211935288,6.85871932,6.51157391,6.335822167,6.137352516,6.057457825,5.636860251,5.40109385,5.304865948,5.193456292,5.484695932,5.507273225,5.342666643,5.147782818,5.227288926,6.057457825
Algeria,DZA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,,,,,11.10697987,8.395050531,9.749417688,9.224988226,9.810556169,9.440477389,7.691312838,7.543076704,7.570634058,6.586677781,9.343364474,8.466441458,8.110590436,8.770686355,9.851117128,10.28639945,11.57871468,12.22009315,11.75588519,11.84023313,12.38037428,8.466441458
East Asia & Pacific (excluding high income),EAP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,25.2313336,23.03103134,20.81960399,18.85362687,18.94092052,19.01042334,18.68556539,17.40929333,16.95669875,16.0934245,14.82541975,14.24237256,13.75475033,12.91230398,13.27369714,12.04667788,11.23347143,11.03934145,11.11212779,10.69351998,10.33953988,10.27252903,10.10078499,9.885132909,9.560191498,9.235472262,8.910908995,8.388301296,7.942156369,7.821034938,10.33953988
Early-demographic dividend,EAR,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.50920237,15.92365169,15.5112419,15.13418042,15.01336252,14.21750637,14.23614005,13.6199406,13.57160267,12.82440848,12.18654123,11.97773291,11.78428961,11.55839842,10.80960599,10.39813352,9.927580743,9.941085097,9.820477489,10.11526022,10.14725207,9.969099915,9.71736955,9.760089636,9.698894568,9.763212653,9.730848587,9.550624394,9.209567886,9.662782589,10.14725207
East Asia & Pacific,EAS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,10.2976964,10.19737021,10.03852104,9.330454397,9.113935528,8.70656416,7.972223323,7.655127104,7.417013382,6.911945295,7.061455207,6.408412882,6.007405913,5.862418297,5.889265413,5.71681369,5.551275974,5.521578521,5.454033796,5.350791794,5.163085847,5.033244934,4.920880894,4.697727756,4.462760937,,5.551275974
Europe & Central Asia (excluding high income),ECA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.46176945,15.95517997,12.31190342,11.90948494,11.13353954,11.07397798,11.34151636,10.44988287,9.139303516,9.458611488,8.799810938,8.436738077,8.397250773,8.007610214,7.450373148,6.836471632,6.117785716,5.765212319,5.680255711,6.007283876,5.941668606,5.718486851,5.428025488,5.241612369,5.476632159,5.912589896,5.647539404,5.356857483,5.108621514,5.195454727,5.941668606
Europe & Central Asia,ECS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,4.411295707,3.850872911,3.699053122,3.602685259,3.714938386,3.699058211,3.483196327,3.194824617,3.094287535,2.935721253,2.890135893,2.756990321,2.636932891,2.562054152,2.249621637,2.080400037,2.041238274,1.992603536,1.953375856,2.032832998,2.056773744,2.012348307,2.029706389,2.038829817,2.052168073,1.994007378,2.022353163,1.933554189,1.932365946,2.032832998
Ecuador,ECU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,20.52100539,20.86307683,18.922117,23.40315896,22.14594596,21.91216882,20.7500581,20.10877373,17.47594546,17.57135182,15.40454427,12.65726659,11.23092289,10.84329972,9.691921337,9.481169299,9.408136106,9.355655707,8.965682892,9.913941346,9.733118078,9.601116667,8.642412749,8.769342903,9.126508259,9.454851422,9.519016728,9.329258912,8.949269523,8.996839178,9.733118078
"Egypt, Arab Rep.",EGY,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,18.5125262,16.9866672,15.58590942,15.73904639,15.71428571,15.71078431,16.11508282,15.75103422,15.88448156,15.90864759,15.53807704,15.35126847,15.40485616,15.28670659,14.26993612,13.9818013,13.23720253,13.42012621,12.63024009,12.99794665,13.34075916,13.8691051,11.27276527,11.2743496,11.33770892,11.39408323,11.76931597,11.4852853,11.22500113,11.0485607,13.34075916
Euro area,EMU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,2.397812192,2.279517085,2.10975645,2.144799692,2.558061253,2.555499777,2.470339011,2.358699036,2.222366312,2.156495105,2.135839036,1.9937383,1.912866091,1.870388492,1.653784353,1.541542822,1.573168266,1.514079748,1.386438178,1.525520517,1.569020076,1.580931704,1.63145011,1.611531516,1.590943682,1.540338527,1.617351609,1.564205346,1.54638567,1.525520517
Eritrea,ERI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,27.3517172,19.43513447,21.91316561,18.81166707,16.22737377,15.11534275,23.36708701,22.72233597,12.59042177,15.1638444,13.60181006,11.82992122,10.6422743,22.60000021,24.5999999,24.26598059,16.77630738,14.12422744,,,,,,,,,,,
Spain,ESP,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,3.884599686,4.388975538,4.302210034,4.150411966,3.817378211,3.745305634,3.677640148,3.48901744,3.43115625,3.128327033,2.769052264,2.411680147,2.507951827,2.368456866,2.265452066,2.431134632,2.373272994,2.408304149,2.622340613,2.536336491,2.735363172,2.825720032,2.788529152,2.761158273,2.614936711,2.431134632
Estonia,EST,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,,,,,4.135368201,4.133182314,4.094065993,5.059106519,3.624913059,3.879899168,3.49139622,3.551360629,3.458923469,3.619950001,3.289288441,3.146287436,3.926160682,3.397303064,2.457266002,3.145551478,3.647159713,3.290840701,3.068218214,3.14360909,2.837301029,2.095917979,2.374276902,1.9019714,2.49300424,3.145551478
Ethiopia,ETH,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,49.49124803,58.66606232,63.83133629,59.94529819,52.69945117,51.92470392,51.16536843,54.02898929,49.06190786,45.48546315,44.66601795,42.34057112,38.69237169,37.28505541,38.67975495,41.17449856,42.52417012,42.26501219,45.18455837,45.88269426,41.44682007,41.24996386,44.33094275,41.23950553,38.52044969,36.05697539,34.6988796,33.77928067,31.11192916,33.521072,41.44682007
European Union,EUU,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,,2.762023516,2.626432245,2.514702552,2.534179313,2.940935175,2.906185311,2.825586493,2.631533916,2.451587612,2.357121234,2.371317117,2.1801758,2.095665336,2.09172139,1.800342498,1.684988663,1.697466358,1.635617099,1.505692758,1.633838271,1.712391719,1.703623893,1.753402457,1.720638418,1.667112363,1.624758995,1.712179752,1.635426389,1.624031749,1.633838271
Fragile and conflict affected situations,FCS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,16.09878528,17.41966748,17.80456904,17.61177707,18.66547948,18.82083918,18.11883352,17.51537413,18.26193085,16.66505266,16.51838796,17.69942557,19.41818901,18.31383646,15.85519205,15.44272151,14.80425789,14.45167755,13.9869513,15.70569591,14.73801154,13.88336096,14.17019989,13.81955483,13.47668603,,,,,,14.73801154
Finland,FIN,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,5.396937082,4.825141831,4.278030714,4.372987352,4.186272025,3.797095861,3.44915412,3.42306894,2.899380779,2.886160925,2.953635977,2.764333324,2.672305807,2.535766298,2.379722597,2.278261186,2.001191461,2.380366918,2.205235117,2.253682317,2.418904769,2.321235568,2.314499321,2.367353331,2.398294804,2.25370769,2.310613375,2.319714252,2.385904547,2.311727831,2.418904769
Fiji,FJI,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,17.95793434,18.25670421,17.58285627,17.01900456,17.92298309,17.1749612,17.30254351,14.78945453,14.3390953,16.35688704,14.93529897,12.95294028,13.2429248,12.43069492,12.26192516,11.96895703,12.26723952,11.78960718,10.69749506,10.0884444,9.381897376,9.217715572,9.675778707,10.11310699,8.098522665,7.871624054,10.66433366,10.53182737,10.90652278,11.84914876,9.381897376
France,FRA,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,3.136835031,2.614350946,2.592788751,2.295732756,2.400694316,2.444772231,2.404281518,2.344255815,2.362459834,2.236261411,2.098357551,2.107008191,2.010858852,1.850164289,1.822690944,1.680101704,1.518490643,1.612992953,1.515223,1.323161997,1.604028289,1.650287193,1.631795037,1.458632177,1.55635616,1.605644387,1.437114867,1.542414774,1.651129523,1.597141948,1.604028289
